,BLOCK_TIME_UNIQUE_ID,label
25385,ANL-R44-1024__2009-03-26-13,['Normal']
25386,ANL-R44-1024__2009-03-26-15,['Normal']
25387,ANL-R44-1024__2009-03-26-17,['Normal']
25388,ANL-R44-1024__2009-03-26-18,['Normal']
25389,ANL-R44-1024__2009-03-26-19,['Normal']
25390,ANL-R44-1024__2009-03-26-21,['Normal']
25391,ANL-R44-1024__2009-03-27-19,['Normal']
25392,ANL-R44-1024__2009-03-27-21,['Normal']
25393,ANL-R44-1024__2009-03-28-01,['Normal']
25394,ANL-R44-1024__2009-03-28-23,['Normal']
25395,ANL-R44-1024__2009-03-29-00,['Normal']
25396,ANL-R44-1024__2009-03-29-08,['Normal']
25397,ANL-R44-1024__2009-03-29-09,['Normal']
25398,ANL-R44-1024__2009-03-29-10,['Normal']
25399,ANL-R44-1024__2009-03-29-11,['Normal']
25400,ANL-R44-1024__2009-03-29-16,['ERROR__MMCS_OPERATIONS']
25401,ANL-R44-1024__2009-03-30-21,['Normal']
25402,ANL-R44-1024__2009-03-31-01,['Normal']
25403,ANL-R44-1024__2009-03-31-02,['Normal']
25404,ANL-R44-1024__2009-03-31-09,"['ERROR__MMCS_OPERATIONS', 'ERROR___bgp_unit_ddr']"
25405,ANL-R44-1024__2009-03-31-13,['Normal']
25406,ANL-R44-1024__2009-03-31-14,['Normal']
25407,ANL-R44-1024__2009-03-31-16,['Normal']
25408,ANL-R44-1024__2009-03-31-21,['Normal']
25409,ANL-R44-1024__2009-03-31-23,['ERROR__MMCS_OPERATIONS']
25410,ANL-R44-1024__2009-04-01-15,['Normal']
25411,ANL-R44-1024__2009-04-01-16,['Normal']
25412,ANL-R44-1024__2009-04-02-03,['Normal']
25413,ANL-R44-1024__2009-04-02-05,['Normal']
25414,ANL-R44-1024__2009-04-02-14,['Normal']
25415,ANL-R44-1024__2009-04-02-15,['Normal']
25416,ANL-R44-1024__2009-04-02-17,['Normal']
25417,ANL-R44-1024__2009-04-02-19,['Normal']
25418,ANL-R44-1024__2009-04-03-13,['Normal']
25419,ANL-R44-1024__2009-04-03-15,['Normal']
25420,ANL-R44-1024__2009-04-03-16,['Normal']
25421,ANL-R44-1024__2009-04-03-21,['Normal']
25422,ANL-R44-1024__2009-04-03-22,['Normal']
25423,ANL-R44-1024__2009-04-03-23,['Normal']
25424,ANL-R44-1024__2009-04-04-04,['ERROR___bgp_unit_ddr']
25425,ANL-R44-1024__2009-04-05-12,['Normal']
25426,ANL-R44-1024__2009-04-07-15,['Normal']
25427,ANL-R44-1024__2009-04-07-17,['ERROR__MMCS_OPERATIONS']
25428,ANL-R44-1024__2009-04-10-05,['Normal']
25429,ANL-R44-1024__2009-04-10-06,['Normal']
25430,ANL-R44-1024__2009-04-10-07,['Normal']
25431,ANL-R44-1024__2009-04-10-08,['Normal']
25432,ANL-R44-1024__2009-04-10-10,['Normal']
25433,ANL-R44-1024__2009-04-10-12,['Normal']
25434,ANL-R44-1024__2009-04-10-13,['Normal']
25435,ANL-R44-1024__2009-04-10-17,['ERROR___bgp_unit_ddr']
25436,ANL-R44-1024__2009-04-11-03,['ERROR__MMCS_OPERATIONS']
25437,ANL-R44-1024__2009-04-11-09,['Normal']
25438,ANL-R44-1024__2009-04-11-10,['Normal']
25439,ANL-R44-1024__2009-04-11-11,['Normal']
25440,ANL-R44-1024__2009-04-11-12,['Normal']
25441,ANL-R44-1024__2009-04-11-13,['Normal']
25442,ANL-R44-1024__2009-04-11-14,['Normal']
25443,ANL-R44-1024__2009-04-11-15,['Normal']
25444,ANL-R44-1024__2009-04-11-17,['Normal']
25445,ANL-R44-1024__2009-04-11-18,['Normal']
25446,ANL-R44-1024__2009-04-11-19,['Normal']
25447,ANL-R44-1024__2009-04-11-20,['Normal']
25448,ANL-R44-1024__2009-04-11-21,['Normal']
25449,ANL-R44-1024__2009-04-11-22,['Normal']
25450,ANL-R44-1024__2009-04-11-23,['Normal']
25451,ANL-R44-1024__2009-04-12-00,['Normal']
25452,ANL-R44-1024__2009-04-12-01,['Normal']
25453,ANL-R44-1024__2009-04-12-02,['Normal']
25454,ANL-R44-1024__2009-04-12-03,['Normal']
25455,ANL-R44-1024__2009-04-12-04,['Normal']
25456,ANL-R44-1024__2009-04-12-05,['Normal']
25457,ANL-R44-1024__2009-04-12-06,['Normal']
25458,ANL-R44-1024__2009-04-12-07,['ERROR___bgp_unit_ddr']
25459,ANL-R44-1024__2009-04-12-08,['Normal']
25460,ANL-R44-1024__2009-04-12-09,['Normal']
25461,ANL-R44-1024__2009-04-12-11,['Normal']
25462,ANL-R44-1024__2009-04-12-12,['Normal']
25463,ANL-R44-1024__2009-04-12-13,['Normal']
25464,ANL-R44-1024__2009-04-12-14,['Normal']
25465,ANL-R44-1024__2009-04-12-16,['Normal']
25466,ANL-R44-1024__2009-04-12-17,['Normal']
25467,ANL-R44-1024__2009-04-12-19,['Normal']
25468,ANL-R44-1024__2009-04-12-20,['Normal']
25469,ANL-R44-1024__2009-04-12-21,['Normal']
25470,ANL-R44-1024__2009-04-12-22,['Normal']
25471,ANL-R44-1024__2009-04-12-23,['Normal']
25472,ANL-R44-1024__2009-04-13-01,['Normal']
25473,ANL-R44-1024__2009-04-13-02,['Normal']
25474,ANL-R44-1024__2009-04-13-03,['Normal']
25475,ANL-R44-1024__2009-04-13-04,['Normal']
25476,ANL-R44-1024__2009-04-13-05,['Normal']
25477,ANL-R44-1024__2009-04-13-06,['Normal']
25478,ANL-R44-1024__2009-04-13-07,['Normal']
25479,ANL-R44-1024__2009-04-13-08,['Normal']
25480,ANL-R44-1024__2009-04-13-17,['Normal']
25481,ANL-R44-1024__2009-04-13-18,['Normal']
25482,ANL-R44-1024__2009-04-13-19,['Normal']
25483,ANL-R44-1024__2009-04-13-20,['Normal']
25484,ANL-R44-1024__2009-04-13-21,['Normal']
25485,ANL-R44-1024__2009-04-14-01,['Normal']
25486,ANL-R44-1024__2009-04-14-02,['Normal']
25487,ANL-R44-1024__2009-04-14-03,['Normal']
25488,ANL-R44-1024__2009-04-14-04,['Normal']
25489,ANL-R44-1024__2009-04-14-06,['Normal']
25490,ANL-R44-1024__2009-04-14-09,['Normal']
25491,ANL-R44-1024__2009-04-15-12,['Normal']
25492,ANL-R44-1024__2009-04-15-14,['Normal']
25493,ANL-R44-1024__2009-04-15-16,['Normal']
25494,ANL-R44-1024__2009-04-15-17,['Normal']
25495,ANL-R44-1024__2009-04-15-18,['Normal']
25496,ANL-R44-1024__2009-04-15-19,['Normal']
25497,ANL-R44-1024__2009-04-16-00,['Normal']
25498,ANL-R44-1024__2009-04-16-02,['Normal']
25499,ANL-R44-1024__2009-04-16-03,['Normal']
25500,ANL-R44-1024__2009-04-16-04,['Normal']
25501,ANL-R44-1024__2009-04-16-05,['Normal']
25502,ANL-R44-1024__2009-04-16-23,['Normal']
25503,ANL-R44-1024__2009-04-17-02,['Normal']
25504,ANL-R44-1024__2009-04-17-03,['Normal']
25505,ANL-R44-1024__2009-04-17-05,['Normal']
25506,ANL-R44-1024__2009-04-17-06,['Normal']
25507,ANL-R44-1024__2009-04-17-07,['Normal']
25508,ANL-R44-1024__2009-04-17-08,['Normal']
25509,ANL-R44-1024__2009-04-17-09,['Normal']
25510,ANL-R44-1024__2009-04-17-11,['Normal']
25511,ANL-R44-1024__2009-04-17-13,['Normal']
25512,ANL-R44-1024__2009-04-17-14,['Normal']
25513,ANL-R44-1024__2009-04-17-15,['Normal']
25514,ANL-R44-1024__2009-04-17-16,['Normal']
25515,ANL-R44-1024__2009-04-17-17,['ERROR__MMCS_OPERATIONS']
25516,ANL-R44-1024__2009-04-17-18,['Normal']
25517,ANL-R44-1024__2009-04-17-19,['Normal']
25518,ANL-R44-1024__2009-04-17-21,['Normal']
25519,ANL-R44-1024__2009-04-17-22,['Normal']
25520,ANL-R44-1024__2009-04-17-23,['Normal']
25521,ANL-R44-1024__2009-04-18-00,['Normal']
25522,ANL-R44-1024__2009-04-18-01,['Normal']
25523,ANL-R44-1024__2009-04-18-02,['Normal']
25524,ANL-R44-1024__2009-04-18-05,['ERROR___bgp_unit_ddr']
25525,ANL-R44-1024__2009-04-18-06,['Normal']
25526,ANL-R44-1024__2009-04-18-07,['Normal']
25527,ANL-R44-1024__2009-04-18-08,['Normal']
25528,ANL-R44-1024__2009-04-18-09,['Normal']
25529,ANL-R44-1024__2009-04-18-10,['Normal']
25530,ANL-R44-1024__2009-04-18-11,['Normal']
25531,ANL-R44-1024__2009-04-18-12,['Normal']
25532,ANL-R44-1024__2009-04-18-13,['Normal']
25533,ANL-R44-1024__2009-04-18-14,['Normal']
25534,ANL-R44-1024__2009-04-18-16,['Normal']
25535,ANL-R44-1024__2009-04-18-17,['Normal']
25536,ANL-R44-1024__2009-04-18-19,['Normal']
25537,ANL-R44-1024__2009-04-18-21,['Normal']
25538,ANL-R44-1024__2009-04-18-22,['Normal']
25539,ANL-R44-1024__2009-04-19-00,['Normal']
25540,ANL-R44-1024__2009-04-19-01,['Normal']
25541,ANL-R44-1024__2009-04-19-03,['Normal']
25542,ANL-R44-1024__2009-04-19-04,['Normal']
25543,ANL-R44-1024__2009-04-19-05,['Normal']
25544,ANL-R44-1024__2009-04-19-06,['Normal']
25545,ANL-R44-1024__2009-04-19-07,['Normal']
25546,ANL-R44-1024__2009-04-19-08,['Normal']
25547,ANL-R44-1024__2009-04-19-11,['Normal']
25548,ANL-R44-1024__2009-04-19-16,['Normal']
25549,ANL-R44-1024__2009-04-19-17,['Normal']
25550,ANL-R44-1024__2009-04-19-18,['Normal']
25551,ANL-R44-1024__2009-04-19-19,['Normal']
25552,ANL-R44-1024__2009-04-19-20,['Normal']
25553,ANL-R44-1024__2009-04-19-22,['Normal']
25554,ANL-R44-1024__2009-04-20-01,['Normal']
25555,ANL-R44-1024__2009-04-20-02,['Normal']
25556,ANL-R44-1024__2009-04-20-04,['Normal']
25557,ANL-R44-1024__2009-04-20-05,['Normal']
25558,ANL-R44-1024__2009-04-20-07,['Normal']
25559,ANL-R44-1024__2009-04-20-08,['Normal']
25560,ANL-R44-1024__2009-04-21-08,['Normal']
25561,ANL-R44-1024__2009-04-21-10,['Normal']
25562,ANL-R44-1024__2009-04-21-11,['Normal']
25563,ANL-R44-1024__2009-04-21-12,['Normal']
25564,ANL-R44-1024__2009-04-21-13,['Normal']
25565,ANL-R44-1024__2009-04-21-14,['Normal']
25566,ANL-R44-1024__2009-04-21-17,['Normal']
25567,ANL-R44-1024__2009-04-21-18,['ERROR___bgp_unit_ddr']
25568,ANL-R44-1024__2009-04-21-21,['Normal']
25569,ANL-R44-1024__2009-04-22-00,['Normal']
25570,ANL-R44-1024__2009-04-22-01,['Normal']
25571,ANL-R44-1024__2009-04-22-03,['Normal']
25572,ANL-R44-1024__2009-04-22-04,['Normal']
25573,ANL-R44-1024__2009-04-22-07,['Normal']
25574,ANL-R44-1024__2009-04-22-10,['Normal']
25575,ANL-R44-1024__2009-04-22-11,['Normal']
25576,ANL-R44-1024__2009-04-22-12,['Normal']
25577,ANL-R44-1024__2009-04-22-13,['Normal']
25578,ANL-R44-1024__2009-04-22-18,['Normal']
25579,ANL-R44-1024__2009-04-22-19,['ERROR___bgp_unit_ddr']
25580,ANL-R44-1024__2009-04-22-20,['ERROR___bgp_unit_ddr']
25581,ANL-R44-1024__2009-04-22-21,['Normal']
25582,ANL-R44-1024__2009-04-23-00,['Normal']
25583,ANL-R44-1024__2009-04-23-01,['Normal']
25584,ANL-R44-1024__2009-04-23-03,['Normal']
25585,ANL-R44-1024__2009-04-23-04,['Normal']
25586,ANL-R44-1024__2009-04-23-08,['Normal']
25587,ANL-R44-1024__2009-04-23-09,['ERROR___bgp_unit_ddr']
25588,ANL-R44-1024__2009-04-23-20,['Normal']
25589,ANL-R44-1024__2009-04-24-00,['Normal']
25590,ANL-R44-1024__2009-04-24-01,['Normal']
25591,ANL-R44-1024__2009-04-24-02,['Normal']
25592,ANL-R44-1024__2009-04-24-03,['Normal']
25593,ANL-R44-1024__2009-04-24-04,['Normal']
25594,ANL-R44-1024__2009-04-24-05,['Normal']
25595,ANL-R44-1024__2009-04-24-06,['Normal']
25596,ANL-R44-1024__2009-04-24-07,['Normal']
25597,ANL-R44-1024__2009-04-24-14,['Normal']
25598,ANL-R44-1024__2009-04-24-18,['Normal']
25599,ANL-R44-1024__2009-04-24-19,['Normal']
25600,ANL-R44-1024__2009-04-24-23,['Normal']
25601,ANL-R44-1024__2009-04-25-00,['Normal']
25602,ANL-R44-1024__2009-04-25-01,['Normal']
25603,ANL-R44-1024__2009-04-25-02,['Normal']
25604,ANL-R44-1024__2009-04-25-07,['Normal']
25605,ANL-R44-1024__2009-04-25-11,['Normal']
25606,ANL-R44-1024__2009-04-25-12,['Normal']
25607,ANL-R44-1024__2009-04-25-14,['Normal']
25608,ANL-R44-1024__2009-04-25-16,['Normal']
25609,ANL-R44-1024__2009-04-25-17,['Normal']
25610,ANL-R44-1024__2009-04-25-18,['Normal']
25611,ANL-R44-1024__2009-04-25-19,['Normal']
25612,ANL-R44-1024__2009-04-25-20,['Normal']
25613,ANL-R44-1024__2009-04-25-21,['Normal']
25614,ANL-R44-1024__2009-04-26-00,['Normal']
25615,ANL-R44-1024__2009-04-26-01,['Normal']
25616,ANL-R44-1024__2009-04-26-02,['Normal']
25617,ANL-R44-1024__2009-04-26-03,['Normal']
25618,ANL-R44-1024__2009-04-26-04,['Normal']
25619,ANL-R44-1024__2009-04-26-07,['Normal']
25620,ANL-R44-1024__2009-04-26-08,['Normal']
25621,ANL-R44-1024__2009-04-26-10,['Normal']
25622,ANL-R44-1024__2009-04-26-11,['Normal']
25623,ANL-R44-1024__2009-04-26-13,['Normal']
25624,ANL-R44-1024__2009-04-26-15,['Normal']
25625,ANL-R44-1024__2009-04-26-16,['Normal']
25626,ANL-R44-1024__2009-04-26-17,['Normal']
25627,ANL-R44-1024__2009-04-26-21,['Normal']
25628,ANL-R44-1024__2009-04-26-22,['ERROR___bgp_unit_ddr']
25629,ANL-R44-1024__2009-04-27-00,['Normal']
25630,ANL-R44-1024__2009-04-27-02,['Normal']
25631,ANL-R44-1024__2009-04-27-03,['Normal']
25632,ANL-R44-1024__2009-04-27-04,['Normal']
25633,ANL-R44-1024__2009-04-27-05,['Normal']
25634,ANL-R44-1024__2009-04-27-06,['Normal']
25635,ANL-R44-1024__2009-04-29-16,['Normal']
25636,ANL-R44-1024__2009-04-29-19,['Normal']
25637,ANL-R44-1024__2009-04-29-20,['Normal']
25638,ANL-R44-1024__2009-04-29-22,['Normal']
25639,ANL-R44-1024__2009-04-30-01,['ERROR___bgp_unit_ddr']
25640,ANL-R44-1024__2009-04-30-02,['Normal']
25641,ANL-R44-1024__2009-04-30-04,['Normal']
25642,ANL-R44-1024__2009-04-30-06,['ERROR___bgp_unit_ddr']
25643,ANL-R44-1024__2009-04-30-09,['ERROR___bgp_unit_ddr']
25644,ANL-R44-1024__2009-04-30-10,['Normal']
25645,ANL-R44-1024__2009-04-30-15,['Normal']
25646,ANL-R44-1024__2009-04-30-16,['Normal']
25647,ANL-R44-1024__2009-04-30-17,['Normal']
25648,ANL-R44-1024__2009-04-30-20,['ERROR___bgp_unit_ddr']
25649,ANL-R44-1024__2009-04-30-21,['Normal']
25650,ANL-R44-1024__2009-05-01-00,['ERROR___bgp_unit_ddr']
25651,ANL-R44-1024__2009-05-01-01,['Normal']
25652,ANL-R44-1024__2009-05-01-04,['Normal']
25653,ANL-R44-1024__2009-05-01-05,['Normal']
25654,ANL-R44-1024__2009-05-01-06,['Normal']
25655,ANL-R44-1024__2009-05-01-07,['Normal']
25656,ANL-R44-1024__2009-05-01-08,['Normal']
25657,ANL-R44-1024__2009-05-01-09,['Normal']
25658,ANL-R44-1024__2009-05-01-10,['Normal']
25659,ANL-R44-1024__2009-05-01-11,['Normal']
25660,ANL-R44-1024__2009-05-01-14,['ERROR___bgp_unit_ddr']
25661,ANL-R44-1024__2009-05-01-16,['Normal']
25662,ANL-R44-1024__2009-05-01-19,['ERROR___bgp_unit_ddr']
25663,ANL-R44-1024__2009-05-01-20,['Normal']
25664,ANL-R44-1024__2009-05-01-23,['Normal']
25665,ANL-R44-1024__2009-05-02-00,['Normal']
25666,ANL-R44-1024__2009-05-02-02,['Normal']
25667,ANL-R44-1024__2009-05-02-04,['Normal']
25668,ANL-R44-1024__2009-05-02-05,['Normal']
25669,ANL-R44-1024__2009-05-02-06,['Normal']
25670,ANL-R44-1024__2009-05-02-08,['Normal']
25671,ANL-R44-1024__2009-05-02-09,['Normal']
25672,ANL-R44-1024__2009-05-02-12,['ERROR___bgp_unit_ddr']
25673,ANL-R44-1024__2009-05-02-16,['Normal']
25674,ANL-R44-1024__2009-05-02-17,['Normal']
25675,ANL-R44-1024__2009-05-02-19,['Normal']
25676,ANL-R44-1024__2009-05-02-22,['ERROR___bgp_unit_ddr']
25677,ANL-R44-1024__2009-05-03-00,['Normal']
25678,ANL-R44-1024__2009-05-03-02,['Normal']
25679,ANL-R44-1024__2009-05-03-03,['Normal']
25680,ANL-R44-1024__2009-05-03-04,['Normal']
25681,ANL-R44-1024__2009-05-03-06,['Normal']
25682,ANL-R44-1024__2009-05-03-10,['ERROR___bgp_unit_ddr']
25683,ANL-R44-1024__2009-05-03-11,['Normal']
25684,ANL-R44-1024__2009-05-03-12,['Normal']
25685,ANL-R44-1024__2009-05-03-15,['Normal']
25686,ANL-R44-1024__2009-05-03-16,['Normal']
25687,ANL-R44-1024__2009-05-03-20,['Normal']
25688,ANL-R44-1024__2009-05-03-23,['ERROR___bgp_unit_ddr']
25689,ANL-R44-1024__2009-05-04-03,['Normal']
25690,ANL-R44-1024__2009-05-04-06,['ERROR___bgp_unit_ddr']
25691,ANL-R44-1024__2009-05-04-19,['Normal']
25692,ANL-R44-1024__2009-05-04-20,['Normal']
25693,ANL-R44-1024__2009-05-04-23,['ERROR___bgp_unit_ddr']
25694,ANL-R44-1024__2009-05-05-03,['ERROR___bgp_unit_ddr']
25695,ANL-R44-1024__2009-05-05-06,['Normal']
25696,ANL-R44-1024__2009-05-05-09,['Normal']
25697,ANL-R44-1024__2009-05-05-12,['Normal']
25698,ANL-R44-1024__2009-05-05-16,['Normal']
25699,ANL-R44-1024__2009-05-05-18,['Normal']
25700,ANL-R44-1024__2009-05-05-23,['Normal']
25701,ANL-R44-1024__2009-05-06-00,['Normal']
25702,ANL-R44-1024__2009-05-06-01,['Normal']
25703,ANL-R44-1024__2009-05-06-02,['Normal']
25704,ANL-R44-1024__2009-05-06-05,['ERROR___bgp_unit_ddr']
25705,ANL-R44-1024__2009-05-06-09,['Normal']
25706,ANL-R44-1024__2009-05-06-10,['Normal']
25707,ANL-R44-1024__2009-05-06-13,['ERROR___bgp_unit_ddr']
25708,ANL-R44-1024__2009-05-06-14,['Normal']
25709,ANL-R44-1024__2009-05-06-15,['Normal']
25710,ANL-R44-1024__2009-05-06-16,['Normal']
25711,ANL-R44-1024__2009-05-06-19,['ERROR___bgp_unit_ddr']
25712,ANL-R44-1024__2009-05-06-20,['Normal']
25713,ANL-R44-1024__2009-05-06-23,['ERROR___bgp_unit_ddr']
25714,ANL-R44-1024__2009-05-07-00,['Normal']
25715,ANL-R44-1024__2009-05-07-01,['Normal']
25716,ANL-R44-1024__2009-05-07-02,['Normal']
25717,ANL-R44-1024__2009-05-07-06,['Normal']
25718,ANL-R44-1024__2009-05-07-10,['ERROR___bgp_unit_ddr']
25719,ANL-R44-1024__2009-05-07-11,['Normal']
25720,ANL-R44-1024__2009-05-07-14,['Normal']
25721,ANL-R44-1024__2009-05-07-15,['Normal']
25722,ANL-R44-1024__2009-05-07-18,['Normal']
25723,ANL-R44-1024__2009-05-07-19,['Normal']
25724,ANL-R44-1024__2009-05-07-21,['Normal']
25725,ANL-R44-1024__2009-05-07-22,['Normal']
25726,ANL-R44-1024__2009-05-07-23,['Normal']
25727,ANL-R44-1024__2009-05-08-00,['Normal']
25728,ANL-R44-1024__2009-05-08-01,['Normal']
25729,ANL-R44-1024__2009-05-08-05,['Normal']
25730,ANL-R44-1024__2009-05-08-06,['ERROR__MMCS_OPERATIONS']
25731,ANL-R44-1024__2009-05-08-07,['Normal']
25732,ANL-R44-1024__2009-05-08-09,['ERROR___bgp_unit_ddr']
25733,ANL-R44-1024__2009-05-08-10,['Normal']
25734,ANL-R44-1024__2009-05-08-11,['Normal']
25735,ANL-R44-1024__2009-05-08-12,['Normal']
25736,ANL-R44-1024__2009-05-08-13,['Normal']
25737,ANL-R44-1024__2009-05-08-16,['Normal']
25738,ANL-R44-1024__2009-05-08-17,['Normal']
25739,ANL-R44-1024__2009-05-08-18,['Normal']
25740,ANL-R44-1024__2009-05-08-19,['Normal']
25741,ANL-R44-1024__2009-05-08-20,['Normal']
25742,ANL-R44-1024__2009-05-09-00,['Normal']
25743,ANL-R44-1024__2009-05-09-01,['Normal']
25744,ANL-R44-1024__2009-05-09-02,['Normal']
25745,ANL-R44-1024__2009-05-09-05,['Normal']
25746,ANL-R44-1024__2009-05-09-09,['Normal']
25747,ANL-R44-1024__2009-05-09-10,['Normal']
25748,ANL-R44-1024__2009-05-09-12,['Normal']
25749,ANL-R44-1024__2009-05-09-13,['Normal']
25750,ANL-R44-1024__2009-05-09-17,['Normal']
25751,ANL-R44-1024__2009-05-09-18,['Normal']
25752,ANL-R44-1024__2009-05-09-19,['Normal']
25753,ANL-R44-1024__2009-05-09-20,['Normal']
25754,ANL-R44-1024__2009-05-09-22,['Normal']
25755,ANL-R44-1024__2009-05-09-23,['Normal']
25756,ANL-R44-1024__2009-05-10-03,['Normal']
25757,ANL-R44-1024__2009-05-10-04,['Normal']
25758,ANL-R44-1024__2009-05-10-05,['Normal']
25759,ANL-R44-1024__2009-05-10-08,['Normal']
25760,ANL-R44-1024__2009-05-10-12,['Normal']
25761,ANL-R44-1024__2009-05-10-13,['Normal']
25762,ANL-R44-1024__2009-05-10-14,['Normal']
25763,ANL-R44-1024__2009-05-10-18,['Normal']
25764,ANL-R44-1024__2009-05-10-19,['ERROR__MMCS_OPERATIONS']
25765,ANL-R44-1024__2009-05-10-20,['Normal']
25766,ANL-R44-1024__2009-05-11-00,['Normal']
25767,ANL-R44-1024__2009-05-11-01,['Normal']
25768,ANL-R44-1024__2009-05-11-05,['Normal']
25769,ANL-R44-1024__2009-05-19-00,['Normal']
25770,ANL-R44-1024__2009-05-19-01,['Normal']
25771,ANL-R44-1024__2009-05-19-03,['ERROR___bgp_unit_ddr']
25772,ANL-R44-1024__2009-05-19-07,['Normal']
25773,ANL-R44-1024__2009-05-19-08,['Normal']
25774,ANL-R44-1024__2009-05-19-12,['Normal']
25775,ANL-R44-1024__2009-05-19-13,['Normal']
25776,ANL-R44-1024__2009-05-19-17,['Normal']
25777,ANL-R44-1024__2009-05-19-19,['Normal']
25778,ANL-R44-1024__2009-05-19-23,['Normal']
25779,ANL-R44-1024__2009-05-20-00,['Normal']
25780,ANL-R44-1024__2009-05-20-01,['Normal']
25781,ANL-R44-1024__2009-05-20-03,['Normal']
25782,ANL-R44-1024__2009-05-20-04,['ERROR___bgp_unit_ddr']
25783,ANL-R44-1024__2009-05-20-07,['Normal']
25784,ANL-R44-1024__2009-05-20-08,['ERROR___bgp_unit_ddr']
25785,ANL-R44-1024__2009-05-20-11,['Normal']
25786,ANL-R44-1024__2009-05-20-12,['ERROR___bgp_unit_ddr']
25787,ANL-R44-1024__2009-05-20-15,['Normal']
25788,ANL-R44-1024__2009-05-20-16,['ERROR___bgp_unit_ddr']
25789,ANL-R44-1024__2009-05-20-19,['Normal']
25790,ANL-R44-1024__2009-05-20-20,['ERROR___bgp_unit_ddr']
25791,ANL-R44-1024__2009-05-20-22,['Normal']
25792,ANL-R44-1024__2009-05-21-00,['Normal']
25793,ANL-R44-1024__2009-05-21-01,['Normal']
25794,ANL-R44-1024__2009-05-21-02,['Normal']
25795,ANL-R44-1024__2009-05-21-05,['Normal']
25796,ANL-R44-1024__2009-05-21-06,['Normal']
25797,ANL-R44-1024__2009-05-21-08,['Normal']
25798,ANL-R44-1024__2009-05-21-09,['Normal']
25799,ANL-R44-1024__2009-05-21-10,['Normal']
25800,ANL-R44-1024__2009-05-21-12,['Normal']
25801,ANL-R44-1024__2009-05-21-14,['ERROR___bgp_unit_ddr']
25802,ANL-R44-1024__2009-05-21-16,['Normal']
25803,ANL-R44-1024__2009-05-21-18,['Normal']
25804,ANL-R44-1024__2009-05-21-19,['Normal']
25805,ANL-R44-1024__2009-05-21-20,['Normal']
25806,ANL-R44-1024__2009-05-21-21,['Normal']
25807,ANL-R44-1024__2009-05-21-23,['Normal']
25808,ANL-R44-1024__2009-05-22-00,['ERROR___bgp_unit_ddr']
25809,ANL-R44-1024__2009-05-22-01,['Normal']
25810,ANL-R44-1024__2009-05-22-03,['Normal']
25811,ANL-R44-1024__2009-05-22-04,['ERROR___bgp_unit_ddr']
25812,ANL-R44-1024__2009-05-22-05,['Normal']
25813,ANL-R44-1024__2009-05-22-07,['Normal']
25814,ANL-R44-1024__2009-05-22-08,['ERROR___bgp_unit_ddr']
25815,ANL-R44-1024__2009-05-22-09,['Normal']
25816,ANL-R44-1024__2009-05-22-11,['Normal']
25817,ANL-R44-1024__2009-05-22-12,['ERROR___bgp_unit_ddr']
25818,ANL-R44-1024__2009-05-22-15,['Normal']
25819,ANL-R44-1024__2009-05-22-16,['ERROR___bgp_unit_ddr']
25820,ANL-R44-1024__2009-05-22-19,['Normal']
25821,ANL-R44-1024__2009-05-22-20,['ERROR___bgp_unit_ddr']
25822,ANL-R44-1024__2009-05-22-22,['Normal']
25823,ANL-R44-1024__2009-05-23-00,['Normal']
25824,ANL-R44-1024__2009-05-23-01,['Normal']
25825,ANL-R44-1024__2009-05-23-02,['Normal']
25826,ANL-R44-1024__2009-05-23-03,['Normal']
25827,ANL-R44-1024__2009-05-23-05,['Normal']
25828,ANL-R44-1024__2009-05-23-06,['ERROR___bgp_unit_ddr']
25829,ANL-R44-1024__2009-05-23-07,['Normal']
25830,ANL-R44-1024__2009-05-23-09,['Normal']
25831,ANL-R44-1024__2009-05-23-10,['ERROR___bgp_unit_ddr']
25832,ANL-R44-1024__2009-05-23-14,['Normal']
25833,ANL-R44-1024__2009-05-23-15,['Normal']
25834,ANL-R44-1024__2009-05-23-18,['Normal']
25835,ANL-R44-1024__2009-05-23-19,['Normal']
25836,ANL-R44-1024__2009-05-23-20,['Normal']
25837,ANL-R44-1024__2009-05-23-21,['Normal']
25838,ANL-R44-1024__2009-05-23-22,['Normal']
25839,ANL-R44-1024__2009-05-24-00,['Normal']
25840,ANL-R44-1024__2009-05-24-02,['Normal']
25841,ANL-R44-1024__2009-05-24-03,['Normal']
25842,ANL-R44-1024__2009-05-24-05,['Normal']
25843,ANL-R44-1024__2009-05-24-07,['Normal']
25844,ANL-R44-1024__2009-05-24-10,['Normal']
25845,ANL-R44-1024__2009-05-24-11,['Normal']
25846,ANL-R44-1024__2009-05-24-13,['Normal']
25847,ANL-R44-1024__2009-05-24-14,['Normal']
25848,ANL-R44-1024__2009-05-24-16,['Normal']
25849,ANL-R44-1024__2009-05-24-18,['Normal']
25850,ANL-R44-1024__2009-05-24-19,['Normal']
25851,ANL-R44-1024__2009-05-24-20,['Normal']
25852,ANL-R44-1024__2009-05-24-21,['Normal']
25853,ANL-R44-1024__2009-05-24-23,['Normal']
25854,ANL-R44-1024__2009-05-25-01,['Normal']
25855,ANL-R44-1024__2009-05-25-02,['Normal']
25856,ANL-R44-1024__2009-05-25-04,['Normal']
25857,ANL-R44-1024__2009-05-25-09,['Normal']
25858,ANL-R44-1024__2009-05-25-13,['Normal']
25859,ANL-R44-1024__2009-05-25-14,['ERROR___bgp_unit_ddr']
